Order_Date,Product_Name,Category,Region,Quantity,Sales,Profit,Column1,Column2,Column3,,,,
20 June 2023,Smartphone,Electronics,North,3.00,897.00,235.67,,,,,,,
19 December 2023,Headphones,Accessories,West,9.00,4563.00,675.62,,,,,,,
18 September 2022,Laptop,Electronics,South,4.00,628.00,156.98,,,,,,,
21 December 2024,Monitor,Accessories,East,6.00,1050.00,172.83,,,,,,,
16 May 2022,Monitor,Accessories,North,8.00,3032.00,278.85,,,,,,,
27 September 2023,Keyboard,Accessories,West,1.00,920.00,118.24,,,,,,,
02 March 2024,Laptop,Electronics,South,2.00,668.00,90.67,,,,,,,
31 May 2024,Mouse,Accessories,East,5.00,5990.00,1403.53,,,,,,,
04 March 2024,Tablet,Electronics,South,9.00,9324.00,1223.90,,,,,,,
11 April 2023,Keyboard,Accessories,East,8.00,5768.00,368.49,,,,,,,
01 May 2024,Laptop,Electronics,North,1.00,1123.00,318.09,,,,,,,
20 December 2024,Keyboard,Accessories,West,4.00,2336.00,453.04,,,,,,,
22 November 2023,Laptop,Electronics,West,6.00,438.00,26.03,,,,,,,
23 December 2022,Tablet,Electronics,North,6.00,5940.00,318.72,,,,,,,
22 June 2022,Camera,Electronics,West,3.00,1848.00,549.34,,,,,,,
17 March 2023,Keyboard,Accessories,North,3.00,2118.00,321.05,,,,,,,
16 January 2022,Smartphone,Electronics,North,3.00,231.00,36.73,,,,,,,
12 January 2024,Headphones,Accessories,South,6.00,978.00,182.46,,,,,,,
22 May 2023,Monitor,Accessories,North,5.00,4960.00,420.98,,,,,,,
09 March 2022,Camera,Electronics,South,3.00,1377.00,330.44,,,,,,,
09 February 2023,Camera,Electronics,West,2.00,1958.00,227.77,,,,,,,
12 June 2023,Mouse,Accessories,West,7.00,5607.00,1288.04,,,,,,,
24 November 2022,Smartwatch,Electronics,South,6.00,3504.00,980.70,,,,,,,
21 November 2024,Mouse,Accessories,North,4.00,796.00,75.15,,,,,,,
14 August 2024,Monitor,Accessories,North,1.00,342.00,37.64,,,,,,,
14 August 2024,Monitor,Accessories,South,7.00,6769.00,1549.67,,,,,,,
29 August 2023,Headphones,Accessories,South,9.00,10080.00,1794.73,,,,,,,
11 January 2024,Smartwatch,Electronics,East,7.00,3948.00,758.36,,,,,,,
27 June 2023,Headphones,Accessories,South,4.00,1488.00,74.52,,,,,,,
17 January 2024,Mouse,Accessories,South,5.00,1200.00,201.80,,,,,,,
10 January 2023,Smartwatch,Electronics,North,4.00,4476.00,977.60,,,,,,,
01 August 2023,Monitor,Accessories,West,1.00,1178.00,292.15,,,,,,,
26 December 2024,Smartwatch,Electronics,South,8.00,2888.00,149.92,,,,,,,
13 December 2024,Smartphone,Electronics,South,6.00,1704.00,193.18,,,,,,,
17 October 2022,Printer,Office,West,8.00,4200.00,1017.94,,,,,,,
12 March 2024,Keyboard,Accessories,East,7.00,4417.00,562.79,,,,,,,
20 May 2024,Camera,Electronics,West,4.00,764.00,178.83,,,,,,,
28 June 2024,Headphones,Accessories,South,4.00,4000.00,964.43,,,,,,,
21 October 2024,Monitor,Accessories,East,9.00,2331.00,558.00,,,,,,,
31 January 2023,Mouse,Accessories,West,9.00,8172.00,1296.29,,,,,,,
20 December 2024,Laptop,Electronics,North,1.00,761.00,61.15,,,,,,,
25 November 2023,Camera,Electronics,East,2.00,494.00,56.41,,,,,,,
05 September 2023,Headphones,Accessories,East,2.00,194.00,52.16,,,,,,,
20 March 2024,Tablet,Electronics,West,6.00,5820.00,1423.67,,,,,,,
11 April 2022,Camera,Electronics,North,5.00,410.00,121.77,,,,,,,
06 December 2024,Smartphone,Electronics,East,6.00,1254.00,360.87,,,,,,,
04 June 2022,Tablet,Electronics,East,6.00,3432.00,452.40,,,,,,,
22 March 2024,Camera,Electronics,North,4.00,3792.00,997.99,,,,,,,
19 November 2024,Tablet,Electronics,West,7.00,546.00,117.90,,,,,,,
24 February 2022,Smartwatch,Electronics,East,3.00,1452.00,217.06,,,,,,,
14 November 2022,Keyboard,Accessories,West,8.00,9296.00,1556.05,,,,,,,
01 December 2023,Mouse,Accessories,North,1.00,1160.00,149.81,,,,,,,
14 January 2024,Laptop,Electronics,West,6.00,4728.00,682.01,,,,,,,
12 February 2023,Camera,Electronics,North,6.00,1836.00,508.81,,,,,,,
13 September 2023,Smartwatch,Electronics,South,7.00,6237.00,1784.89,,,,,,,
01 September 2024,Laptop,Electronics,West,5.00,5845.00,941.79,,,,,,,
27 December 2023,Monitor,Accessories,South,9.00,6138.00,851.14,,,,,,,
23 March 2022,Camera,Electronics,West,2.00,1416.00,136.75,,,,,,,
27 December 2024,Keyboard,Accessories,West,3.00,1851.00,348.90,,,,,,,
10 November 2022,Printer,Office,South,9.00,7452.00,1259.82,,,,,,,
29 November 2023,Tablet,Electronics,North,5.00,1630.00,190.38,,,,,,,
16 August 2022,Camera,Electronics,West,6.00,4800.00,930.44,,,,,,,
23 November 2023,Smartwatch,Electronics,South,1.00,61.00,16.11,,,,,,,
21 September 2023,Monitor,Accessories,East,6.00,942.00,80.27,,,,,,,
30 July 2023,Smartphone,Electronics,South,8.00,7640.00,1663.63,,,,,,,
12 May 2022,Camera,Electronics,South,5.00,4540.00,939.71,,,,,,,
27 November 2022,Headphones,Accessories,North,1.00,1030.00,190.47,,,,,,,
20 September 2023,Printer,Office,North,2.00,384.00,30.84,,,,,,,
24 November 2024,Smartwatch,Electronics,West,8.00,8560.00,991.94,,,,,,,
23 August 2022,Camera,Electronics,West,9.00,1557.00,117.36,,,,,,,
04 May 2023,Tablet,Electronics,East,7.00,707.00,124.59,,,,,,,
05 August 2022,Mouse,Accessories,West,5.00,3405.00,476.39,,,,,,,
15 November 2024,Tablet,Electronics,West,6.00,4722.00,522.16,,,,,,,
04 January 2022,Headphones,Accessories,North,2.00,2150.00,625.93,,,,,,,
04 November 2022,Monitor,Accessories,West,7.00,3619.00,827.39,,,,,,,
09 August 2023,Smartwatch,Electronics,South,4.00,3892.00,909.22,,,,,,,
02 August 2022,Camera,Electronics,South,1.00,54.00,13.29,,,,,,,
04 December 2023,Keyboard,Accessories,South,1.00,612.00,136.25,,,,,,,
03 September 2022,Monitor,Accessories,East,5.00,3850.00,419.55,,,,,,,
20 April 2024,Camera,Electronics,East,5.00,3005.00,389.93,,,,,,,
15 July 2024,Headphones,Accessories,North,9.00,5256.00,1296.65,,,,,,,
13 March 2023,Printer,Office,East,6.00,3576.00,1033.30,,,,,,,
08 November 2022,Tablet,Electronics,West,5.00,3415.00,496.48,,,,,,,
13 January 2023,Camera,Electronics,West,3.00,1722.00,203.04,,,,,,,
14 April 2022,Mouse,Accessories,East,8.00,4088.00,853.36,,,,,,,
09 February 2024,Headphones,Accessories,West,5.00,5320.00,882.84,,,,,,,
27 November 2022,Mouse,Accessories,West,6.00,3660.00,1079.00,,,,,,,
13 May 2024,Camera,Electronics,West,6.00,5250.00,1228.49,,,,,,,
17 April 2022,Laptop,Electronics,North,4.00,328.00,90.89,,,,,,,
29 September 2023,Smartphone,Electronics,West,7.00,1596.00,359.71,,,,,,,
11 February 2023,Printer,Office,South,7.00,2443.00,661.21,,,,,,,
23 July 2023,Smartwatch,Electronics,East,7.00,5432.00,870.08,,,,,,,
04 April 2022,Printer,Office,North,3.00,1254.00,221.19,,,,,,,
19 February 2022,Tablet,Electronics,East,5.00,5495.00,1276.27,,,,,,,
07 December 2023,Headphones,Accessories,North,4.00,596.00,72.65,,,,,,,
18 October 2024,Printer,Office,South,6.00,3696.00,597.66,,,,,,,
18 April 2022,Mouse,Accessories,North,6.00,4488.00,939.05,,,,,,,
18 October 2023,Camera,Electronics,West,6.00,6846.00,932.21,,,,,,,
29 December 2023,Mouse,Accessories,West,8.00,2960.00,607.64,,,,,,,
31 July 2023,Smartphone,Electronics,South,1.00,419.00,99.50,,,,,,,
03 September 2024,Laptop,Electronics,West,6.00,6246.00,327.14,,,,,,,
12 September 2022,Tablet,Electronics,South,4.00,1900.00,372.18,,,,,,,
08 June 2023,Monitor,Accessories,North,7.00,3451.00,397.29,,,,,,,
24 November 2024,Smartphone,Electronics,West,2.00,1612.00,344.37,,,,,,,
13 August 2022,Laptop,Electronics,South,5.00,4445.00,642.83,,,,,,,
06 August 2024,Smartwatch,Electronics,North,5.00,720.00,63.84,,,,,,,
16 April 2024,Mouse,Accessories,East,2.00,1428.00,234.49,,,,,,,
27 December 2024,Tablet,Electronics,East,4.00,3532.00,665.20,,,,,,,
08 September 2024,Camera,Electronics,North,6.00,6528.00,549.62,,,,,,,
04 September 2023,Monitor,Accessories,East,1.00,743.00,216.50,,,,,,,
13 October 2023,Smartwatch,Electronics,East,6.00,1758.00,287.36,,,,,,,
29 November 2023,Headphones,Accessories,South,8.00,1008.00,100.61,,,,,,,
21 October 2024,Smartphone,Electronics,East,1.00,995.00,149.86,,,,,,,
05 October 2024,Keyboard,Accessories,West,9.00,4032.00,876.91,,,,,,,
29 October 2022,Smartphone,Electronics,East,6.00,480.00,131.08,,,,,,,
25 October 2024,Laptop,Electronics,East,1.00,989.00,149.99,,,,,,,
24 January 2022,Smartphone,Electronics,North,9.00,6606.00,759.55,,,,,,,
06 February 2024,Smartwatch,Electronics,East,6.00,912.00,256.58,,,,,,,
21 July 2022,Mouse,Accessories,South,4.00,2912.00,331.11,,,,,,,
03 February 2023,Camera,Electronics,West,5.00,845.00,69.35,,,,,,,
10 August 2023,Monitor,Accessories,South,4.00,2804.00,382.82,,,,,,,
28 December 2024,Laptop,Electronics,East,2.00,208.00,11.53,,,,,,,
19 November 2022,Smartwatch,Electronics,East,1.00,379.00,42.24,,,,,,,
18 May 2024,Mouse,Accessories,West,3.00,1227.00,113.38,,,,,,,
03 August 2023,Headphones,Accessories,East,7.00,5551.00,392.37,,,,,,,
06 August 2022,Headphones,Accessories,West,1.00,423.00,115.44,,,,,,,
26 January 2022,Headphones,Accessories,West,6.00,5982.00,944.81,,,,,,,
07 December 2022,Smartphone,Electronics,West,4.00,3732.00,468.60,,,,,,,
02 March 2023,Printer,Office,North,9.00,5904.00,1152.23,,,,,,,
01 February 2024,Headphones,Accessories,East,5.00,1810.00,171.47,,,,,,,
30 January 2023,Smartphone,Electronics,South,6.00,5604.00,615.07,,,,,,,
28 April 2022,Laptop,Electronics,West,2.00,432.00,81.31,,,,,,,
27 November 2024,Keyboard,Accessories,East,2.00,416.00,68.58,,,,,,,
07 September 2022,Monitor,Accessories,North,8.00,1224.00,281.43,,,,,,,
12 March 2022,Printer,Office,West,8.00,5168.00,672.60,,,,,,,
10 November 2022,Monitor,Accessories,East,6.00,6522.00,502.98,,,,,,,
03 September 2022,Keyboard,Accessories,South,5.00,1090.00,140.70,,,,,,,
30 September 2024,Laptop,Electronics,South,3.00,1737.00,353.17,,,,,,,
08 March 2024,Printer,Office,West,9.00,7281.00,1358.17,,,,,,,
19 March 2024,Smartwatch,Electronics,South,9.00,5832.00,1007.54,,,,,,,
21 July 2024,Printer,Office,East,9.00,7020.00,623.97,,,,,,,
07 June 2023,Mouse,Accessories,South,3.00,2001.00,420.08,,,,,,,
13 August 2024,Monitor,Accessories,West,2.00,1832.00,489.21,,,,,,,
05 May 2024,Smartwatch,Electronics,East,6.00,3372.00,934.42,,,,,,,
20 December 2024,Tablet,Electronics,West,6.00,3384.00,503.86,,,,,,,
30 November 2024,Monitor,Accessories,East,1.00,351.00,31.95,,,,,,,
16 December 2024,Camera,Electronics,South,2.00,2092.00,549.42,,,,,,,
19 March 2023,Monitor,Accessories,South,7.00,1309.00,138.46,,,,,,,
28 April 2024,Keyboard,Accessories,North,9.00,6696.00,407.36,,,,,,,
29 September 2022,Keyboard,Accessories,East,5.00,1020.00,162.36,,,,,,,
30 May 2022,Keyboard,Accessories,East,8.00,8240.00,2006.72,,,,,,,
07 October 2022,Headphones,Accessories,South,9.00,9810.00,1008.60,,,,,,,
13 January 2023,Tablet,Electronics,West,1.00,853.00,97.50,,,,,,,
06 January 2023,Camera,Electronics,East,4.00,4416.00,1081.53,,,,,,,
11 January 2023,Headphones,Accessories,North,8.00,3832.00,741.44,,,,,,,
16 December 2024,Monitor,Accessories,South,4.00,1876.00,221.18,,,,,,,
14 March 2024,Laptop,Electronics,South,3.00,2634.00,392.21,,,,,,,
26 August 2023,Laptop,Electronics,North,1.00,1027.00,259.92,,,,,,,
10 July 2023,Printer,Office,West,5.00,3100.00,911.86,,,,,,,
18 March 2022,Mouse,Accessories,West,1.00,104.00,29.67,,,,,,,
18 June 2024,Mouse,Accessories,East,2.00,1590.00,147.20,,,,,,,
20 August 2024,Camera,Electronics,South,4.00,1104.00,63.57,,,,,,,
18 September 2024,Smartphone,Electronics,South,3.00,1851.00,198.71,,,,,,,
06 November 2024,Smartphone,Electronics,South,2.00,1408.00,193.09,,,,,,,
24 May 2022,Laptop,Electronics,South,7.00,4641.00,1341.98,,,,,,,
01 October 2022,Tablet,Electronics,West,7.00,2611.00,539.37,,,,,,,
05 December 2023,Laptop,Electronics,North,4.00,3824.00,711.92,,,,,,,
08 March 2023,Smartphone,Electronics,East,2.00,2042.00,501.34,,,,,,,
30 July 2023,Tablet,Electronics,North,6.00,6378.00,1408.28,,,,,,,
14 March 2023,Camera,Electronics,East,4.00,4692.00,409.07,,,,,,,
30 June 2024,Laptop,Electronics,West,6.00,6234.00,1829.07,,,,,,,
25 September 2024,Smartphone,Electronics,West,4.00,1852.00,535.07,,,,,,,
05 February 2022,Monitor,Accessories,South,3.00,3075.00,804.06,,,,,,,
24 October 2023,Printer,Office,North,5.00,370.00,92.45,,,,,,,
11 December 2024,Keyboard,Accessories,North,6.00,624.00,66.99,,,,,,,
13 July 2023,Smartwatch,Electronics,South,2.00,1734.00,310.76,,,,,,,
05 May 2023,Printer,Office,West,9.00,2268.00,361.62,,,,,,,
31 August 2022,Camera,Electronics,East,5.00,3670.00,924.95,,,,,,,
16 August 2024,Smartwatch,Electronics,North,7.00,4634.00,1358.44,,,,,,,
20 January 2024,Headphones,Accessories,North,9.00,1440.00,94.41,,,,,,,
11 April 2023,Laptop,Electronics,West,6.00,5136.00,1225.40,,,,,,,
20 September 2024,Smartphone,Electronics,East,1.00,166.00,31.72,,,,,,,
03 February 2022,Keyboard,Accessories,East,3.00,1422.00,328.98,,,,,,,
11 September 2023,Headphones,Accessories,East,8.00,1832.00,532.97,,,,,,,
29 October 2022,Printer,Office,South,1.00,668.00,94.08,,,,,,,
22 December 2024,Camera,Electronics,West,6.00,1272.00,336.30,,,,,,,
26 June 2023,Keyboard,Accessories,North,8.00,984.00,72.54,,,,,,,
25 July 2024,Printer,Office,South,7.00,7896.00,484.76,,,,,,,
12 November 2022,Smartphone,Electronics,North,1.00,636.00,42.40,,,,,,,
05 August 2023,Laptop,Electronics,North,3.00,2031.00,450.23,,,,,,,
23 February 2022,Mouse,Accessories,West,9.00,3186.00,483.22,,,,,,,
06 May 2022,Headphones,Accessories,South,1.00,134.00,33.12,,,,,,,
27 April 2024,Tablet,Electronics,South,5.00,1765.00,347.42,,,,,,,
28 July 2023,Keyboard,Accessories,East,4.00,3628.00,717.81,,,,,,,
06 December 2024,Monitor,Accessories,West,4.00,1000.00,198.92,,,,,,,
08 March 2023,Camera,Electronics,North,2.00,2134.00,119.89,,,,,,,
25 May 2023,Smartwatch,Electronics,North,7.00,6706.00,1687.22,,,,,,,
03 November 2024,Laptop,Electronics,East,3.00,321.00,72.13,,,,,,,
19 February 2023,Camera,Electronics,South,3.00,3126.00,710.14,,,,,,,
05 November 2023,Monitor,Accessories,South,7.00,5446.00,697.21,,,,,,,
02 May 2023,Tablet,Electronics,East,1.00,1131.00,140.55,,,,,,,
24 July 2023,Printer,Office,East,2.00,1946.00,141.75,,,,,,,
16 September 2023,Laptop,Electronics,North,7.00,6818.00,1348.26,,,,,,,
29 March 2023,Smartphone,Electronics,East,7.00,2317.00,677.61,,,,,,,
27 January 2023,Smartwatch,Electronics,East,6.00,396.00,89.51,,,,,,,
16 November 2023,Smartphone,Electronics,South,1.00,558.00,49.81,,,,,,,
21 March 2023,Smartphone,Electronics,East,9.00,2034.00,593.13,,,,,,,
01 June 2022,Mouse,Accessories,West,8.00,6080.00,1171.93,,,,,,,
04 February 2023,Smartwatch,Electronics,East,2.00,1378.00,183.10,,,,,,,
04 March 2024,Monitor,Accessories,East,3.00,483.00,120.11,,,,,,,
19 October 2022,Keyboard,Accessories,South,8.00,7864.00,1615.58,,,,,,,
27 January 2022,Printer,Office,North,2.00,1268.00,141.76,,,,,,,
06 October 2022,Printer,Office,West,6.00,3774.00,606.94,,,,,,,
16 September 2023,Smartwatch,Electronics,East,9.00,9090.00,727.64,,,,,,,
10 January 2024,Camera,Electronics,North,5.00,3720.00,1077.21,,,,,,,
02 July 2022,Smartphone,Electronics,East,8.00,8896.00,1825.26,,,,,,,
01 October 2024,Mouse,Accessories,South,4.00,3264.00,639.80,,,,,,,
04 March 2023,Printer,Office,West,2.00,146.00,15.48,,,,,,,
26 May 2024,Headphones,Accessories,East,3.00,1683.00,129.64,,,,,,,
10 January 2022,Camera,Electronics,West,7.00,6076.00,788.14,,,,,,,
19 July 2023,Smartwatch,Electronics,West,2.00,2388.00,492.54,,,,,,,
11 July 2023,Smartphone,Electronics,East,6.00,882.00,180.63,,,,,,,
05 June 2022,Laptop,Electronics,West,3.00,3561.00,206.87,,,,,,,
20 October 2024,Tablet,Electronics,East,7.00,3395.00,350.26,,,,,,,
31 January 2022,Smartphone,Electronics,South,6.00,3366.00,460.75,,,,,,,
30 November 2022,Mouse,Accessories,East,2.00,630.00,144.14,,,,,,,
14 July 2023,Camera,Electronics,South,1.00,440.00,34.74,,,,,,,
22 September 2024,Smartwatch,Electronics,East,6.00,6462.00,1466.15,,,,,,,
29 December 2024,Monitor,Accessories,South,6.00,5004.00,1197.36,,,,,,,
16 February 2022,Laptop,Electronics,South,8.00,1840.00,461.21,,,,,,,
06 November 2022,Tablet,Electronics,South,7.00,4466.00,763.14,,,,,,,
27 December 2022,Tablet,Electronics,South,6.00,3048.00,823.36,,,,,,,
03 June 2024,Mouse,Accessories,South,7.00,4977.00,516.70,,,,,,,
01 July 2022,Keyboard,Accessories,South,3.00,2010.00,387.31,,,,,,,
30 January 2022,Camera,Electronics,South,8.00,5352.00,1133.57,,,,,,,
07 January 2024,Camera,Electronics,North,4.00,4136.00,294.21,,,,,,,
30 April 2022,Camera,Electronics,West,8.00,6336.00,439.42,,,,,,,
28 November 2023,Laptop,Electronics,East,9.00,5481.00,1540.75,,,,,,,
15 October 2024,Camera,Electronics,West,6.00,6366.00,318.97,,,,,,,
20 September 2023,Printer,Office,West,1.00,623.00,81.24,,,,,,,
20 December 2024,Mouse,Accessories,South,3.00,237.00,49.94,,,,,,,
18 March 2022,Keyboard,Accessories,North,9.00,8370.00,1525.80,,,,,,,
11 April 2023,Headphones,Accessories,South,5.00,4965.00,774.74,,,,,,,
04 August 2024,Camera,Electronics,South,7.00,7791.00,1844.69,,,,,,,
29 September 2024,Smartphone,Electronics,West,1.00,158.00,32.89,,,,,,,
11 March 2023,Keyboard,Accessories,West,7.00,4347.00,712.79,,,,,,,
13 September 2022,Smartphone,Electronics,East,4.00,3364.00,527.28,,,,,,,
29 July 2023,Camera,Electronics,South,3.00,1098.00,77.81,,,,,,,
14 May 2022,Headphones,Accessories,West,3.00,1083.00,257.44,,,,,,,
09 September 2022,Laptop,Electronics,East,4.00,1628.00,314.96,,,,,,,
19 November 2024,Keyboard,Accessories,South,4.00,1472.00,387.27,,,,,,,
19 September 2024,Printer,Office,West,9.00,3753.00,1114.87,,,,,,,
03 July 2023,Monitor,Accessories,South,6.00,6402.00,1602.79,,,,,,,
17 April 2024,Monitor,Accessories,West,3.00,2565.00,510.73,,,,,,,
18 October 2024,Mouse,Accessories,South,3.00,2214.00,127.34,,,,,,,
16 June 2024,Monitor,Accessories,West,3.00,975.00,291.81,,,,,,,
14 October 2023,Printer,Office,East,8.00,3312.00,854.12,,,,,,,
12 October 2023,Printer,Office,East,1.00,267.00,41.85,,,,,,,
11 April 2022,Smartphone,Electronics,East,9.00,8145.00,2384.42,,,,,,,
06 January 2022,Printer,Office,North,1.00,232.00,34.26,,,,,,,
06 October 2024,Smartphone,Electronics,North,3.00,300.00,38.44,,,,,,,
27 February 2024,Monitor,Accessories,East,2.00,2248.00,473.21,,,,,,,
10 October 2023,Monitor,Accessories,North,6.00,1614.00,166.62,,,,,,,
03 May 2022,Monitor,Accessories,West,2.00,1476.00,195.74,,,,,,,
05 November 2024,Printer,Office,South,5.00,4375.00,347.43,,,,,,,
03 September 2024,Smartwatch,Electronics,North,4.00,1064.00,263.48,,,,,,,
04 October 2022,Headphones,Accessories,North,6.00,1068.00,190.77,,,,,,,
17 December 2023,Keyboard,Accessories,East,1.00,190.00,27.43,,,,,,,
27 June 2022,Printer,Office,South,7.00,7868.00,862.38,,,,,,,
03 December 2024,Keyboard,Accessories,North,3.00,1239.00,143.35,,,,,,,
10 September 2023,Monitor,Accessories,East,2.00,1394.00,408.32,,,,,,,
07 February 2024,Smartphone,Electronics,North,5.00,2060.00,403.19,,,,,,,
09 June 2023,Laptop,Electronics,East,1.00,1060.00,57.26,,,,,,,
16 December 2022,Monitor,Accessories,North,7.00,7812.00,1478.43,,,,,,,
17 June 2024,Camera,Electronics,North,7.00,7077.00,804.15,,,,,,,
10 June 2023,Smartphone,Electronics,West,7.00,5712.00,929.42,,,,,,,
22 January 2023,Printer,Office,North,6.00,4146.00,966.79,,,,,,,
18 June 2024,Tablet,Electronics,West,2.00,992.00,238.18,,,,,,,
13 April 2022,Smartwatch,Electronics,North,2.00,1756.00,165.60,,,,,,,
09 April 2023,Monitor,Accessories,West,4.00,3632.00,566.81,,,,,,,
17 March 2024,Headphones,Accessories,East,4.00,3912.00,550.09,,,,,,,
19 May 2023,Printer,Office,North,9.00,3123.00,741.23,,,,,,,
20 September 2022,Printer,Office,West,4.00,700.00,120.19,,,,,,,
02 November 2022,Tablet,Electronics,South,8.00,408.00,83.16,,,,,,,
18 December 2022,Smartphone,Electronics,South,4.00,4056.00,768.81,,,,,,,
07 May 2024,Laptop,Electronics,West,1.00,770.00,121.75,,,,,,,
07 February 2022,Smartwatch,Electronics,North,3.00,531.00,73.35,,,,,,,
03 June 2023,Monitor,Accessories,South,5.00,280.00,79.77,,,,,,,
01 April 2024,Laptop,Electronics,East,7.00,4550.00,892.73,,,,,,,
07 April 2023,Smartwatch,Electronics,West,5.00,2480.00,601.66,,,,,,,
18 May 2022,Printer,Office,West,6.00,2604.00,305.73,,,,,,,
25 February 2022,Keyboard,Accessories,West,7.00,1351.00,310.03,,,,,,,
03 September 2023,Monitor,Accessories,South,5.00,4615.00,251.00,,,,,,,
22 March 2024,Mouse,Accessories,West,1.00,829.00,165.05,,,,,,,
15 March 2024,Camera,Electronics,West,3.00,177.00,43.41,,,,,,,
23 December 2022,Headphones,Accessories,West,1.00,1086.00,161.05,,,,,,,
26 April 2023,Laptop,Electronics,South,5.00,275.00,64.90,,,,,,,
15 December 2022,Mouse,Accessories,North,1.00,564.00,164.50,,,,,,,
13 August 2024,Keyboard,Accessories,South,2.00,684.00,71.39,,,,,,,
20 October 2023,Laptop,Electronics,South,4.00,2656.00,687.63,,,,,,,
